date,Unnamed: 0.1,Unnamed: 0,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price,date
2025-04-04,302,302,IBM,2025-04-04,270.0,1.31,call,7,270,0.25992,0.14392,0.01553,-0.09617,0.12739,0.01744,0.043836,2.023026e-27,1.31,2025-04-04
2025-04-04,303,303,IBM,2025-04-04,270.0,17.38,put,3,8,0.30412,-0.81575,0.01558,-0.09973,0.14957,-0.1107,0.043836,119.7634,120.7523,2025-04-04
2025-04-04,304,304,IBM,2025-04-04,272.5,1.02,call,10,0,0.26053,0.11131,0.01296,-0.08035,0.10654,0.01351,0.043836,4.170356e-28,4.195273e-28,2025-04-04
2025-04-04,306,306,IBM,2025-04-04,275.0,0.39,call,0,86,0.26159,0.0851,0.0106,-0.06606,0.08749,0.01034,0.043836,1.071467e-28,0.39,2025-04-04
2025-04-04,308,308,IBM,2025-04-04,280.0,0.31,call,2,106,0.25885,0.04455,0.00647,-0.03928,0.05282,0.00543,0.043836,6.2299110000000005e-31,0.31,2025-04-04
2025-04-04,310,310,IBM,2025-04-04,285.0,0.2,call,0,20,0.19117,0.0031,0.00088,-0.00291,0.0053,0.00038,0.043836,2.599946e-58,2.600749e-58,2025-04-04
2025-04-04,312,312,IBM,2025-04-04,290.0,1.05,call,0,26,0.21647,0.00277,0.0007,-0.00296,0.00479,0.00034,0.043836,2.655573e-48,2.6563019999999998e-48,2025-04-04
2025-04-04,316,316,IBM,2025-04-04,300.0,0.53,call,0,29,0.26495,0.00231,0.00049,-0.00306,0.00406,0.00028,0.043836,4.491793e-36,4.4928149999999995e-36,2025-04-04
2025-04-04,321,321,IBM,2025-04-04,310.0,57.5,put,1,0,0.46494,-0.97107,0.00253,-0.01204,0.03709,-0.14908,0.043836,159.7283,160.0448,2025-04-04
2025-04-11,354,354,IBM,2025-04-11,190.0,57.69,call,0,4,0.58156,0.97594,0.00147,-0.06529,0.03747,0.12533,0.063014,0.5571656,0.5582504,2025-04-11
2025-04-11,358,358,IBM,2025-04-11,200.0,47.75,call,0,30,0.51845,0.96572,0.00221,-0.07471,0.05029,0.13031,0.063014,0.1096522,0.10994,2025-04-11
2025-04-11,366,366,IBM,2025-04-11,220.0,33.62,call,1,2,0.39132,0.92559,0.00543,-0.09659,0.09315,0.13673,0.063014,0.0002096705,0.000210704,2025-04-11
2025-04-11,368,368,IBM,2025-04-11,225.0,29.17,call,1,0,0.3651,0.90407,0.00704,-0.1059,0.11271,0.13626,0.063014,1.803092e-05,1.813888e-05,2025-04-11
2025-04-11,369,369,IBM,2025-04-11,225.0,0.77,put,2,19,0.33629,-0.07941,0.00664,-0.06335,0.09788,-0.01433,0.063014,74.71662,75.10709,2025-04-11
2025-04-11,370,370,IBM,2025-04-11,230.0,25.07,call,4,2,0.27105,0.92208,0.00812,-0.07709,0.09648,0.14312,0.063014,3.616245e-10,3.635157e-10,2025-04-11
2025-04-11,371,371,IBM,2025-04-11,230.0,1.11,put,7,15,0.31617,-0.10979,0.00897,-0.07518,0.12432,-0.01981,0.063014,79.71032,80.24155,2025-04-11
2025-04-11,373,373,IBM,2025-04-11,235.0,1.6,put,4,63,0.30351,-0.15752,0.01199,-0.09186,0.15945,-0.02847,0.063014,84.70402,1.6,2025-04-11
2025-04-11,374,374,IBM,2025-04-11,240.0,15.3,call,0,7,0.2805,0.78642,0.01567,-0.1298,0.1927,0.12529,0.063014,2.685028e-11,2.713002e-11,2025-04-11
2025-04-11,375,375,IBM,2025-04-11,240.0,2.51,put,44,73,0.29498,-0.22399,0.01532,-0.10981,0.19805,-0.04061,0.063014,89.69772,2.51,2025-04-11
2025-04-11,376,376,IBM,2025-04-11,245.0,12.75,call,3,5,0.25839,0.7092,0.02004,-0.13713,0.22691,0.11471,0.063014,3.612632e-14,3.657239e-14,2025-04-11
2025-04-11,377,377,IBM,2025-04-11,245.0,3.7,put,6,458,0.26525,-0.29509,0.01965,-0.11194,0.22846,-0.05345,0.063014,94.69143,3.7,2025-04-11
2025-04-11,378,378,IBM,2025-04-11,250.0,10.0,call,1,17,0.25291,0.60115,0.02306,-0.14629,0.25558,0.09824,0.063014,7.461938e-16,7.565898e-16,2025-04-11
2025-04-11,379,379,IBM,2025-04-11,250.0,5.83,put,8,462,0.28842,-0.40769,0.02033,-0.13533,0.25702,-0.07465,0.063014,99.68513,5.83,2025-04-11
2025-04-11,380,380,IBM,2025-04-11,255.0,6.8,call,1,51,0.26327,0.48464,0.02287,-0.15276,0.26393,0.07962,0.063014,8.967523e-16,6.8,2025-04-11
2025-04-11,381,381,IBM,2025-04-11,255.0,7.4,put,1,38,0.28309,-0.51229,0.02128,-0.13313,0.264,-0.09434,0.063014,104.6788,106.172,2025-04-11
2025-04-11,382,382,IBM,2025-04-11,260.0,4.21,call,18,40,0.25626,0.37034,0.02226,-0.13877,0.25004,0.06131,0.063014,1.0503740000000001e-17,1.064675e-17,2025-04-11
2025-04-11,383,383,IBM,2025-04-11,260.0,10.25,put,1,13,0.27608,-0.61875,0.02085,-0.11946,0.25233,-0.11469,0.063014,109.6725,111.1706,2025-04-11
2025-04-11,384,384,IBM,2025-04-11,265.0,2.9,call,13,44,0.25077,0.26438,0.01971,-0.11626,0.21659,0.04404,0.063014,1.271399e-19,1.286421e-19,2025-04-11
2025-04-11,386,386,IBM,2025-04-11,270.0,1.61,call,4,304,0.25047,0.17986,0.01582,-0.09219,0.17364,0.03009,0.063014,7.112386e-21,1.61,2025-04-11
2025-04-11,388,388,IBM,2025-04-11,275.0,1.06,call,18,158,0.30367,0.16512,0.01235,-0.10461,0.16442,0.02745,0.063014,1.990358e-15,1.06,2025-04-11
2025-04-11,390,390,IBM,2025-04-11,280.0,0.6,call,0,21,0.22425,0.04948,0.00689,-0.03182,0.06771,0.00837,0.063014,9.471917000000001e-29,9.507247e-29,2025-04-11
2025-04-11,392,392,IBM,2025-04-11,285.0,2.32,call,0,7,0.16129,0.00314,0.00089,-0.00213,0.00631,0.00054,0.063014,5.766552e-57,5.768628e-57,2025-04-11
2025-04-11,394,394,IBM,2025-04-11,290.0,1.26,call,0,21,0.18263,0.00278,0.00071,-0.00215,0.00566,0.00048,0.063014,3.389155e-47,3.390235e-47,2025-04-11
2025-04-11,398,398,IBM,2025-04-11,300.0,0.07,call,0,12,0.22379,0.00232,0.00049,-0.00222,0.0048,0.00039,0.063014,3.535453e-35,3.536389e-35,2025-04-11
2025-04-17,424,424,IBM,2025-04-17,125.0,140.15,call,0,1,1.19465,0.98643,0.00039,-0.06366,0.02561,0.10246,0.079452,33.6101,33.65379,2025-04-17
2025-04-17,426,426,IBM,2025-04-17,130.0,128.0,call,0,0,1.13916,0.98546,0.00044,-0.06482,0.02718,0.10647,0.079452,29.7097,29.75073,2025-04-17
2025-04-17,430,430,IBM,2025-04-17,140.0,117.98,call,0,0,1.02667,0.98379,0.00053,-0.06541,0.02984,0.11457,0.079452,22.27003,22.30384,2025-04-17
2025-04-17,432,432,IBM,2025-04-17,145.0,94.84,call,0,0,0.94969,0.98471,0.00055,-0.0601,0.02838,0.11906,0.079452,18.44486,18.47154,2025-04-17
2025-04-17,434,434,IBM,2025-04-17,150.0,98.02,call,0,1,0.93322,0.98083,0.00068,-0.06892,0.03444,0.12236,0.079452,15.80284,15.83059,2025-04-17
2025-04-17,437,437,IBM,2025-04-17,155.0,0.35,put,4,3,0.55427,-0.00086,7e-05,-0.0019,0.00215,-0.00019,0.079452,12.05283,12.05417,2025-04-17
2025-04-17,438,438,IBM,2025-04-17,160.0,60.98,call,0,0,0.8785,0.9733,0.00095,-0.08253,0.04553,0.12904,0.079452,10.87538,10.90066,2025-04-17
2025-04-17,440,440,IBM,2025-04-17,165.0,57.85,call,0,0,0.80183,0.97508,0.00099,-0.07426,0.04298,0.13375,0.079452,7.984264,8.001817,2025-04-17
2025-04-17,442,442,IBM,2025-04-17,170.0,79.12,call,0,19,0.67363,0.98389,0.00081,-0.05183,0.02969,0.14013,0.079452,4.689312,4.696463,2025-04-17
2025-04-17,444,444,IBM,2025-04-17,175.0,77.5,call,0,49,0.64055,0.98155,0.00096,-0.05452,0.03332,0.14383,0.079452,3.235701,3.241247,2025-04-17
2025-04-17,446,446,IBM,2025-04-17,180.0,65.1,call,0,68,0.62713,0.97578,0.00123,-0.06293,0.04195,0.14673,0.079452,2.310861,65.1,2025-04-17
2025-04-17,447,447,IBM,2025-04-17,180.0,0.15,put,2,150,0.39589,-0.00119,0.00013,-0.00182,0.0029,-0.00026,0.079452,30.12026,0.15,2025-04-17
2025-04-17,448,448,IBM,2025-04-17,185.0,73.01,call,0,123,0.57271,0.97616,0.00133,-0.05934,0.0414,0.15109,0.079452,1.24867,73.01,2025-04-17
2025-04-17,449,449,IBM,2025-04-17,185.0,0.15,put,4,371,0.36647,-0.00127,0.00016,-0.00179,0.0031,-0.00028,0.079452,34.84639,0.15,2025-04-17
2025-04-17,450,450,IBM,2025-04-17,190.0,58.6,call,0,570,0.50138,0.98017,0.0013,-0.05049,0.03544,0.15628,0.079452,0.4777809,58.6,2025-04-17
2025-04-17,452,452,IBM,2025-04-17,195.0,56.0,call,0,154,0.5183,0.96585,0.00198,-0.06863,0.05583,0.15721,0.079452,0.3693562,56.0,2025-04-17
2025-04-17,453,453,IBM,2025-04-17,195.0,0.24,put,1,670,0.45046,-0.01894,0.00139,-0.02416,0.03407,-0.00427,0.079452,44.84944,0.24,2025-04-17
2025-04-17,454,454,IBM,2025-04-17,200.0,54.89,call,3,168,0.46814,0.96542,0.00222,-0.06514,0.05641,0.16139,0.079452,0.1219438,54.89,2025-04-17
2025-04-17,455,455,IBM,2025-04-17,200.0,0.22,put,14,827,0.42592,-0.0236,0.00177,-0.02746,0.04105,-0.00532,0.079452,49.74184,0.22,2025-04-17
2025-04-17,456,456,IBM,2025-04-17,205.0,47.15,call,0,168,0.45214,0.95444,0.00287,-0.07426,0.07058,0.16312,0.079452,0.05395882,47.15,2025-04-17
2025-04-17,457,457,IBM,2025-04-17,205.0,0.49,put,6,1310,0.39254,-0.02697,0.00215,-0.02822,0.04591,-0.00606,0.079452,54.68881,0.49,2025-04-17
2025-04-17,458,458,IBM,2025-04-17,210.0,44.31,call,3,435,0.41952,0.94672,0.00351,-0.07725,0.07997,0.16564,0.079452,0.01430866,44.31,2025-04-17
2025-04-17,459,459,IBM,2025-04-17,210.0,0.5,put,7,1052,0.4026,-0.0468,0.0033,-0.04535,0.07212,-0.01057,0.079452,59.67569,0.5,2025-04-17
2025-04-17,460,460,IBM,2025-04-17,215.0,33.1,call,0,145,0.39208,0.93481,0.0044,-0.0826,0.09369,0.1672,0.079452,0.003124363,33.1,2025-04-17
2025-04-17,461,461,IBM,2025-04-17,215.0,0.5,put,14,1075,0.34391,-0.04368,0.00365,-0.03648,0.06823,-0.00978,0.079452,64.65908,0.5,2025-04-17
2025-04-17,462,462,IBM,2025-04-17,220.0,28.74,call,0,264,0.29376,0.957,0.00422,-0.05658,0.06736,0.17659,0.079452,6.168433e-06,28.74,2025-04-17
2025-04-17,463,463,IBM,2025-04-17,220.0,0.68,put,103,783,0.33461,-0.06445,0.00511,-0.0481,0.09286,-0.01446,0.079452,69.65079,0.68,2025-04-17
2025-04-17,464,464,IBM,2025-04-17,225.0,29.67,call,3,2469,0.33095,0.9034,0.00701,-0.09089,0.12614,0.16866,0.079452,2.699639e-05,29.67,2025-04-17
2025-04-17,465,465,IBM,2025-04-17,225.0,0.99,put,37,2460,0.31922,-0.08922,0.00686,-0.05845,0.11895,-0.02003,0.079452,74.64276,0.99,2025-04-17
2025-04-17,466,466,IBM,2025-04-17,230.0,26.3,call,3,2475,0.28446,0.89141,0.00888,-0.08681,0.13734,0.17033,0.079452,1.432267e-07,26.3,2025-04-17
2025-04-17,467,467,IBM,2025-04-17,230.0,1.47,put,75,3971,0.30748,-0.12545,0.0091,-0.07151,0.15215,-0.0282,0.079452,79.63481,1.47,2025-04-17
2025-04-17,468,468,IBM,2025-04-17,235.0,21.2,call,11,1301,0.27958,0.83897,0.01185,-0.10396,0.18013,0.16272,0.079452,1.689538e-08,21.2,2025-04-17
2025-04-17,469,469,IBM,2025-04-17,235.0,2.1,put,33,744,0.29604,-0.17365,0.01175,-0.08484,0.18911,-0.03911,0.079452,84.62687,2.1,2025-04-17
2025-04-17,470,470,IBM,2025-04-17,240.0,16.75,call,6,615,0.27257,0.77295,0.015,-0.11893,0.22224,0.15197,0.079452,1.230338e-09,16.75,2025-04-17
2025-04-17,471,471,IBM,2025-04-17,240.0,2.9,put,2077,1393,0.28736,-0.23753,0.01459,-0.09813,0.22789,-0.05365,0.079452,89.61893,2.9,2025-04-17
2025-04-17,472,472,IBM,2025-04-17,245.0,14.0,call,43,479,0.28065,0.68341,0.01721,-0.13773,0.26245,0.13553,0.079452,7.395828e-10,14.0,2025-04-17
2025-04-17,473,473,IBM,2025-04-17,245.0,4.32,put,105,2373,0.27867,-0.31559,0.01731,-0.10781,0.2621,-0.07152,0.079452,94.61099,4.32,2025-04-17
2025-04-17,474,474,IBM,2025-04-17,250.0,10.71,call,22,1336,0.2558,0.59678,0.02053,-0.13453,0.28541,0.12009,0.079452,1.553706e-12,10.71,2025-04-17
2025-04-17,475,475,IBM,2025-04-17,250.0,6.1,put,33,1341,0.27226,-0.40716,0.01933,-0.11269,0.28611,-0.0927,0.079452,99.60306,6.1,2025-04-17
2025-04-17,476,476,IBM,2025-04-17,255.0,7.34,call,53,1817,0.26251,0.49276,0.02061,-0.13844,0.29406,0.09975,0.079452,8.472633e-13,7.34,2025-04-17
2025-04-17,477,477,IBM,2025-04-17,255.0,8.11,put,13,1488,0.26205,-0.50731,0.02065,-0.10808,0.29406,-0.11603,0.079452,104.5951,8.11,2025-04-17
2025-04-17,478,478,IBM,2025-04-17,260.0,5.45,call,62,1729,0.25458,0.38867,0.02042,-0.12711,0.28258,0.07933,0.079452,1.90194e-14,5.45,2025-04-17
2025-04-17,479,479,IBM,2025-04-17,260.0,10.75,put,24,1349,0.27059,-0.60316,0.01933,-0.10459,0.28422,-0.13932,0.079452,109.5872,10.75,2025-04-17
2025-04-17,480,480,IBM,2025-04-17,265.0,3.57,call,130,2670,0.24909,0.29012,0.01864,-0.10973,0.25241,0.0596,0.079452,5.317934e-16,3.57,2025-04-17
2025-04-17,481,481,IBM,2025-04-17,265.0,14.0,put,2,409,0.26845,-0.69417,0.01772,-0.08936,0.25855,-0.16169,0.079452,114.5792,14.0,2025-04-17
2025-04-17,482,482,IBM,2025-04-17,270.0,2.1,call,32,1685,0.24696,0.20664,0.01568,-0.08979,0.21046,0.04266,0.079452,3.01818e-17,2.1,2025-04-17
2025-04-17,483,483,IBM,2025-04-17,270.0,18.05,put,2,488,0.27272,-0.76844,0.01516,-0.07357,0.22471,-0.18094,0.079452,119.5713,18.05,2025-04-17
2025-04-17,484,484,IBM,2025-04-17,275.0,1.24,call,34,1828,0.2398,0.13409,0.01222,-0.06551,0.15932,0.02782,0.079452,2.810739e-19,1.24,2025-04-17
2025-04-17,486,486,IBM,2025-04-17,280.0,0.8,call,98,720,0.24315,0.08926,0.009,-0.04926,0.11899,0.01857,0.079452,7.924491e-20,0.8,2025-04-17
2025-04-17,488,488,IBM,2025-04-17,285.0,0.47,call,18,1565,0.24894,0.05982,0.00648,-0.03692,0.08761,0.01246,0.079452,5.588044e-20,0.47,2025-04-17
2025-04-17,490,490,IBM,2025-04-17,290.0,0.39,call,4,934,0.2558,0.04041,0.00461,-0.02761,0.06406,0.00843,0.079452,5.984016e-20,0.39,2025-04-17
2025-04-17,491,491,IBM,2025-04-17,290.0,38.95,put,1,0,0.34909,-0.8954,0.00705,-0.04399,0.13368,-0.22397,0.079452,139.5395,140.5214,2025-04-17
2025-04-17,492,492,IBM,2025-04-17,295.0,0.24,call,0,309,0.29742,0.04575,0.00438,-0.03529,0.07081,0.00949,0.079452,8.895876e-16,0.24,2025-04-17
2025-04-17,494,494,IBM,2025-04-17,300.0,0.13,call,16,492,0.27501,0.0206,0.00245,-0.01683,0.0366,0.0043,0.079452,4.1407009999999997e-19,0.13,2025-04-17
2025-04-17,496,496,IBM,2025-04-17,305.0,0.09,call,0,66,0.218,0.00216,0.00042,-0.00182,0.005,0.00045,0.079452,5.6494890000000005e-31,0.09,2025-04-17
2025-04-17,498,498,IBM,2025-04-17,310.0,0.46,call,0,24,0.23538,0.00201,0.00037,-0.00185,0.00471,0.00042,0.079452,6.117888e-28,6.119441e-28,2025-04-17
2025-04-17,500,500,IBM,2025-04-17,315.0,0.29,call,0,13,0.2523,0.00189,0.00032,-0.00186,0.00444,0.0004,0.079452,1.619422e-25,1.619808e-25,2025-04-17
2025-04-17,502,502,IBM,2025-04-17,320.0,0.2,call,0,23,0.26876,0.00178,0.00029,-0.00187,0.0042,0.00037,0.079452,1.508103e-23,1.5084410000000002e-23,2025-04-17
2025-04-17,504,504,IBM,2025-04-17,325.0,0.33,call,0,3,0.28492,0.00169,0.00026,-0.00189,0.004,0.00035,0.079452,6.697879000000001e-22,6.699305e-22,2025-04-17
2025-04-17,506,506,IBM,2025-04-17,330.0,0.2,call,0,790,0.35946,0.00714,0.00075,-0.00869,0.01462,0.00148,0.079452,1.136991e-14,0.2,2025-04-17
2025-04-17,508,508,IBM,2025-04-17,340.0,0.07,call,2,565,0.33156,0.00147,0.0002,-0.00193,0.00354,0.00031,0.079452,2.766176e-18,0.07,2025-04-17
2025-04-25,542,542,IBM,2025-04-25,210.0,37.6,call,0,2,0.46022,0.91044,0.00425,-0.10085,0.13379,0.19734,0.10137,0.09990799,0.1005976,2025-04-25
2025-04-25,545,545,IBM,2025-04-25,215.0,1.85,put,48,24,0.43339,-0.10538,0.00509,-0.08037,0.15075,-0.03053,0.10137,64.60138,65.10475,2025-04-25
2025-04-25,547,547,IBM,2025-04-25,220.0,1.77,put,1,20,0.42348,-0.13319,0.00614,-0.09228,0.17788,-0.03867,0.10137,69.57148,70.21161,2025-04-25
2025-04-25,548,548,IBM,2025-04-25,225.0,28.0,call,0,3,0.41693,0.83194,0.00729,-0.13216,0.20772,0.19036,0.10137,0.008085316,0.008172238,2025-04-25
2025-04-25,549,549,IBM,2025-04-25,225.0,3.04,put,10,20,0.40808,-0.1636,0.00732,-0.10152,0.20414,-0.04754,0.10137,74.55054,75.33876,2025-04-25
2025-04-25,551,551,IBM,2025-04-25,230.0,4.0,put,5,9,0.42318,-0.21454,0.00834,-0.12394,0.24131,-0.06288,0.10137,79.53958,80.53243,2025-04-25
2025-04-25,552,552,IBM,2025-04-25,235.0,21.29,call,0,14,0.37501,0.75808,0.01007,-0.14406,0.25818,0.17951,0.10137,0.0004839778,0.0004904691,2025-04-25
2025-04-25,553,553,IBM,2025-04-25,235.0,5.08,put,3,11,0.39665,-0.2518,0.00973,-0.12595,0.26377,-0.0737,0.10137,84.52523,85.68111,2025-04-25
2025-04-25,554,554,IBM,2025-04-25,240.0,20.6,call,2,1,0.39254,0.69512,0.01079,-0.16413,0.2896,0.16561,0.10137,0.0005091088,0.0005167554,2025-04-25
2025-04-25,555,555,IBM,2025-04-25,240.0,6.51,put,11,38,0.38827,-0.30341,0.01088,-0.13395,0.28897,-0.08911,0.10137,89.51434,90.85638,2025-04-25
2025-04-25,556,556,IBM,2025-04-25,245.0,17.45,call,2,5,0.37013,0.64182,0.0122,-0.16378,0.30882,0.15523,0.10137,8.342711e-05,8.47662e-05,2025-04-25
2025-04-25,558,558,IBM,2025-04-25,250.0,15.28,call,5,132,0.38171,0.57696,0.0124,-0.174,0.32373,0.14029,0.10137,7.218867e-05,15.28,2025-04-25
2025-04-25,559,559,IBM,2025-04-25,250.0,9.99,put,36,28,0.37775,-0.42275,0.01253,-0.14284,0.32368,-0.12538,0.10137,99.49372,101.1663,2025-04-25
2025-04-25,560,560,IBM,2025-04-25,255.0,12.05,call,5,17,0.37409,0.51341,0.01289,-0.17212,0.3297,0.12602,0.10137,2.179621e-05,2.216957e-05,2025-04-25
2025-04-25,561,561,IBM,2025-04-25,255.0,12.55,put,4,17,0.37241,-0.48675,0.01295,-0.1413,0.3297,-0.14517,0.10137,104.4836,106.2736,2025-04-25
2025-04-25,562,562,IBM,2025-04-25,260.0,10.02,call,2,42,0.36876,0.44878,0.01298,-0.167,0.32716,0.11104,0.10137,6.975528e-06,7.094161e-06,2025-04-25
2025-04-25,563,563,IBM,2025-04-25,260.0,15.63,put,1,121,0.3654,-0.55213,0.01309,-0.13483,0.32707,-0.16561,0.10137,109.4734,15.63,2025-04-25
2025-04-25,564,564,IBM,2025-04-25,265.0,8.05,call,6,15,0.34864,0.37824,0.01319,-0.15103,0.3144,0.09463,0.10137,6.556207e-07,6.663595e-07,2025-04-25
2025-04-25,566,566,IBM,2025-04-25,270.0,6.04,call,1,132,0.35976,0.32424,0.01209,-0.14617,0.29733,0.08131,0.10137,6.633769e-07,6.04,2025-04-25
2025-04-25,568,568,IBM,2025-04-25,275.0,4.7,call,8,31,0.35824,0.26928,0.01115,-0.13294,0.27304,0.06787,0.10137,2.417938e-07,2.452296e-07,2025-04-25
2025-04-25,570,570,IBM,2025-04-25,280.0,3.5,call,89,22,0.35595,0.2193,0.01004,-0.11769,0.24439,0.05554,0.10137,8.015168e-08,8.117133e-08,2025-04-25
2025-04-25,572,572,IBM,2025-04-25,285.0,2.75,call,13,10,0.35687,0.17774,0.00882,-0.1035,0.21526,0.04517,0.10137,3.519859e-08,3.559295e-08,2025-04-25
2025-04-25,574,574,IBM,2025-04-25,290.0,1.97,call,4,28,0.35687,0.14161,0.0076,-0.08887,0.18548,0.03611,0.10137,1.41049e-08,1.424107e-08,2025-04-25
2025-04-25,576,576,IBM,2025-04-25,295.0,1.51,call,37,4,0.35595,0.11065,0.00642,-0.0744,0.15615,0.0283,0.10137,5.090691e-09,5.132071e-09,2025-04-25
2025-04-25,578,578,IBM,2025-04-25,300.0,0.82,call,0,3,0.34757,0.08027,0.00519,-0.05721,0.12324,0.02063,0.10137,7.565104e-10,7.613683e-10,2025-04-25
2025-04-25,586,586,IBM,2025-04-25,320.0,0.58,call,0,1,0.23873,0.00179,0.00029,-0.0015,0.00473,0.00047,0.10137,2.2457960000000002e-23,2.2463590000000003e-23,2025-04-25
2025-04-25,590,590,IBM,2025-04-25,330.0,0.71,call,0,6,0.26739,0.00162,0.00024,-0.00153,0.00432,0.00043,0.10137,2.521671e-20,2.522246e-20,2025-04-25
2025-05-02,616,616,IBM,2025-05-02,190.0,58.94,call,0,3,0.50183,0.95787,0.00199,-0.06508,0.08072,0.22368,0.120548,1.216921,1.221953,2025-05-02
2025-05-02,620,620,IBM,2025-05-02,200.0,49.43,call,0,30,0.4244,0.95264,0.00259,-0.06299,0.08869,0.23459,0.120548,0.2559633,0.2571315,2025-05-02
2025-05-02,621,621,IBM,2025-05-02,200.0,1.02,put,8,0,0.42866,-0.04887,0.00263,-0.04081,0.09095,-0.01663,0.120548,49.79027,50.02324,2025-05-02
2025-05-02,625,625,IBM,2025-05-02,210.0,0.65,put,1,2,0.41738,-0.08576,0.00418,-0.06107,0.14068,-0.02932,0.120548,59.58674,60.01833,2025-05-02
2025-05-02,627,627,IBM,2025-05-02,215.0,2.1,put,5,3,0.41251,-0.11103,0.00511,-0.07264,0.17,-0.03807,0.120548,64.53417,65.09919,2025-05-02
2025-05-02,633,633,IBM,2025-05-02,230.0,4.45,put,5,2,0.38537,-0.21067,0.00834,-0.10177,0.25931,-0.07273,0.120548,79.45115,80.51441,2025-05-02
2025-05-02,634,634,IBM,2025-05-02,235.0,21.49,call,0,1,0.38354,0.74194,0.00938,-0.14027,0.29017,0.20503,0.120548,0.002587526,0.00262628,2025-05-02
2025-05-02,635,635,IBM,2025-05-02,235.0,7.1,put,1,0,0.39482,-0.2628,0.0092,-0.11709,0.29291,-0.09145,0.120548,84.43794,85.71342,2025-05-02
2025-05-02,637,637,IBM,2025-05-02,240.0,6.86,put,1,4,0.38994,-0.31248,0.01011,-0.12447,0.31792,-0.1092,0.120548,89.42386,90.89055,2025-05-02
2025-05-02,638,638,IBM,2025-05-02,245.0,18.25,call,1,3,0.37059,0.63705,0.01127,-0.15267,0.33692,0.18016,0.120548,0.0004288458,0.0004363117,2025-05-02
2025-05-02,639,639,IBM,2025-05-02,245.0,8.65,put,1,4,0.36769,-0.3623,0.01135,-0.12265,0.33671,-0.12659,0.120548,94.4104,96.05343,2025-05-02
2025-05-02,640,640,IBM,2025-05-02,250.0,15.62,call,1,0,0.3526,0.57947,0.01235,-0.15021,0.35114,0.16609,0.120548,8.482997e-05,8.637172e-05,2025-05-02
2025-05-02,641,641,IBM,2025-05-02,250.0,11.27,put,1,1,0.37104,-0.42193,0.01174,-0.12774,0.35139,-0.14853,0.120548,99.39821,101.2029,2025-05-02
2025-05-02,642,642,IBM,2025-05-02,255.0,13.21,call,2,4,0.37211,0.51869,0.01193,-0.15877,0.35788,0.14895,0.120548,0.0001211599,0.0001234002,2025-05-02
2025-05-02,643,643,IBM,2025-05-02,255.0,12.66,put,9,0,0.37043,-0.48147,0.01198,-0.12804,0.35788,-0.17064,0.120548,104.3861,106.3165,2025-05-02
2025-05-02,644,644,IBM,2025-05-02,260.0,10.0,call,2,0,0.35397,0.45546,0.01247,-0.14944,0.35604,0.13235,0.120548,2.081733e-05,2.12009e-05,2025-05-02
2025-05-02,648,648,IBM,2025-05-02,270.0,6.38,call,2,9,0.34345,0.3341,0.0118,-0.13128,0.32683,0.09847,0.120548,2.076004e-06,2.111154e-06,2025-05-02
2025-05-02,652,652,IBM,2025-05-02,280.0,4.05,call,3,3,0.33903,0.23027,0.00998,-0.10701,0.27287,0.06856,0.120548,2.732007e-07,2.770645e-07,2025-05-02
2025-05-02,656,656,IBM,2025-05-02,290.0,2.32,call,13,0,0.34117,0.15331,0.00772,-0.08311,0.21245,0.04596,0.120548,6.159541e-08,6.227348e-08,2025-05-02
2025-05-16,682,682,IBM,2025-05-16,135.0,126.75,call,0,10,0.57607,0.99772,0.00012,-0.01935,0.00733,0.21932,0.158904,22.13908,22.14733,2025-05-16
2025-05-16,688,688,IBM,2025-05-16,150.0,101.2,call,0,3,0.51006,0.99615,0.00022,-0.02253,0.01174,0.24312,0.158904,12.36644,12.37384,2025-05-16
2025-05-16,696,696,IBM,2025-05-16,170.0,79.48,call,0,1,0.45991,0.98818,0.00065,-0.03176,0.03161,0.27222,0.158904,4.416356,4.42348,2025-05-16
2025-05-16,700,700,IBM,2025-05-16,180.0,74.66,call,0,4,0.46372,0.97393,0.00127,-0.04435,0.06209,0.28212,0.158904,2.671558,2.680021,2025-05-16
2025-05-16,704,704,IBM,2025-05-16,190.0,62.85,call,0,1,0.42866,0.96204,0.00188,-0.05141,0.0847,0.29316,0.158904,1.137769,1.142694,2025-05-16
2025-05-16,705,705,IBM,2025-05-16,190.0,0.89,put,1,8,0.44833,-0.04412,0.00203,-0.03432,0.09567,-0.01981,0.158904,40.75054,40.9496,2025-05-16
2025-05-16,706,706,IBM,2025-05-16,195.0,60.62,call,0,3,0.43476,0.94576,0.00247,-0.0621,0.11285,0.29392,0.158904,0.8737835,0.8788217,2025-05-16
2025-05-16,707,707,IBM,2025-05-16,195.0,1.05,put,1,33,0.42973,-0.05242,0.00243,-0.03764,0.10984,-0.02351,0.158904,45.21114,45.46493,2025-05-16
2025-05-16,708,708,IBM,2025-05-16,200.0,51.9,call,0,10,0.39833,0.94291,0.0028,-0.06072,0.11751,0.30095,0.158904,0.3992416,0.4016432,2025-05-16
2025-05-16,709,709,IBM,2025-05-16,200.0,1.26,put,2,136,0.41693,-0.06469,0.00295,-0.04292,0.12956,-0.02902,0.158904,49.87473,1.26,2025-05-16
