,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
1724,AAPL,2026-01-16,390.0,0.21,call,1,2472,0.26495,0.01263,0.00063,-0.00305,0.06336,0.02062,0.8273972602739726,0.2528664708826951,0.21
1727,AAPL,2026-03-20,110.0,1.14,put,8,0,0.41281,-0.02839,0.00074,-0.00695,0.13861,-0.07197,1.0,0.9927568389293562,0.9996738722045965
1728,AAPL,2026-03-20,115.0,103.63,call,0,95,0.35062,0.97975,0.00065,-0.01746,0.10436,1.05739,1.0,106.39151807546267,103.63
1729,AAPL,2026-03-20,115.0,1.33,put,2,649,0.4029,-0.03349,0.00087,-0.00772,0.15893,-0.08488,1.0,1.1693632459132814,1.33
1730,AAPL,2026-03-20,120.0,97.8,call,1,17,0.37714,0.96544,0.00095,-0.02099,0.16309,1.06853,1.0,102.20758825956858,103.04589489847356
1731,AAPL,2026-03-20,120.0,1.57,put,2,20,0.39299,-0.03921,0.00101,-0.00851,0.18083,-0.09934,1.0,1.3656708473603762,1.378087526704577
1732,AAPL,2026-03-20,125.0,100.72,call,0,39,0.36495,0.96032,0.0011,-0.0221,0.18259,1.10403,1.0,97.59636032631097,98.49273409772796
1734,AAPL,2026-03-20,130.0,90.07,call,46,158,0.359,0.95239,0.0013,-0.0237,0.21151,1.13211,1.0,93.11431479825822,90.07
1735,AAPL,2026-03-20,130.0,2.1,put,12,37,0.3747,-0.05326,0.00136,-0.01022,0.2313,-0.13491,1.0,1.855063344908082,1.8766432967993978
1736,AAPL,2026-03-20,135.0,102.0,call,0,32,0.35153,0.94401,0.0015,-0.0252,0.24063,1.15912,1.0,88.64032304891477,89.71344711990645
1738,AAPL,2026-03-20,140.0,80.44,call,1,60,0.34574,0.93386,0.00174,-0.02685,0.27408,1.18149,1.0,84.24541289182127,80.44
1739,AAPL,2026-03-20,140.0,2.71,put,50,86,0.35976,-0.0721,0.00179,-0.0122,0.29294,-0.18297,1.0,2.54671589277104,2.71
1740,AAPL,2026-03-20,145.0,77.96,call,0,23,0.33766,0.92355,0.00199,-0.02829,0.30633,1.20365,1.0,79.83591415359098,81.06666460618274
1742,AAPL,2026-03-20,150.0,71.8,call,1,109,0.33431,0.90975,0.00228,-0.03016,0.34706,1.21626,1.0,75.61767352899489,71.8
1744,AAPL,2026-03-20,155.0,68.95,call,1,59,0.3308,0.89453,0.00259,-0.03199,0.38905,1.22505,1.0,71.47257704876903,68.95
1745,AAPL,2026-03-20,155.0,4.3,put,15,316,0.34101,-0.11055,0.00259,-0.01537,0.40246,-0.28197,1.0,4.052518421424278,4.3
1746,AAPL,2026-03-20,160.0,62.35,call,0,146,0.32501,0.879,0.0029,-0.03355,0.42913,1.23326,1.0,67.31884043420091,62.35
1747,AAPL,2026-03-20,160.0,4.95,put,16,689,0.3337,-0.12545,0.0029,-0.01623,0.44014,-0.3203,1.0,4.631357198291266,4.95
1748,AAPL,2026-03-20,165.0,59.99,call,0,63,0.31906,0.86206,0.00324,-0.03503,0.46993,1.23774,1.0,63.228689572612026,59.99
1750,AAPL,2026-03-20,170.0,57.55,call,4,186,0.31769,0.84116,0.00357,-0.03687,0.51645,1.23058,1.0,59.4365076853651,57.55
1751,AAPL,2026-03-20,170.0,6.95,put,89,445,0.32379,-0.16195,0.00355,-0.01817,0.52304,-0.41575,1.0,6.206715126121026,6.95
1752,AAPL,2026-03-20,175.0,51.87,call,0,139,0.30976,0.82211,0.00394,-0.03795,0.55549,1.22978,1.0,55.41542537797504,51.87
1753,AAPL,2026-03-20,175.0,7.6,put,9,241,0.31861,-0.18232,0.00389,-0.01895,0.56414,-0.4693,1.0,7.11299793135553,7.6
1754,AAPL,2026-03-20,180.0,48.03,call,11,180,0.30489,0.79986,0.00431,-0.0392,0.59733,1.21954,1.0,51.639061109339536,48.03
1755,AAPL,2026-03-20,180.0,9.15,put,82,780,0.31403,-0.2045,0.00424,-0.01966,0.60508,-0.52807,1.0,8.14658414061762,9.15
1756,AAPL,2026-03-20,185.0,45.4,call,0,114,0.30031,0.77587,0.00467,-0.04032,0.63822,1.2043,1.0,47.98167506049295,45.4
1757,AAPL,2026-03-20,185.0,10.44,put,1,190,0.31205,-0.22924,0.00455,-0.02046,0.6464,-0.59511,1.0,9.44470981339282,10.44
1758,AAPL,2026-03-20,190.0,41.0,call,0,109,0.29574,0.75032,0.00503,-0.04126,0.67727,1.18455,1.0,44.434411477882975,41.0
1759,AAPL,2026-03-20,190.0,11.67,put,14,1240,0.30611,-0.25371,0.00491,-0.0207,0.68303,-0.6602,1.0,10.609587221877781,11.67
1760,AAPL,2026-03-20,195.0,39.15,call,0,1329,0.29147,0.72314,0.00539,-0.04204,0.71398,1.15987,1.0,41.0232091153849,39.15
1761,AAPL,2026-03-20,195.0,13.19,put,7,8851,0.30168,-0.28021,0.00523,-0.02088,0.71818,-0.7318,1.0,11.98274435812855,13.19
1762,AAPL,2026-03-20,200.0,34.65,call,7,1472,0.28979,0.69386,0.00568,-0.04285,0.74828,1.12744,1.0,37.92390132081181,34.65
1763,AAPL,2026-03-20,200.0,14.85,put,85,1948,0.29864,-0.30834,0.00553,-0.02099,0.75065,-0.80922,1.0,13.576987254168664,14.85
1764,AAPL,2026-03-20,210.0,29.42,call,46,375,0.27973,0.63339,0.00631,-0.0431,0.80282,1.05941,1.0,31.63289061521813,29.42
1765,AAPL,2026-03-20,210.0,18.25,put,25,1478,0.29132,-0.36743,0.00606,-0.0204,0.80341,-0.97324,1.0,17.06819934930577,18.25
1766,AAPL,2026-03-20,220.0,23.93,call,1019,494,0.2744,0.56867,0.00672,-0.04281,0.8382,0.97275,1.0,26.268406350474663,23.93
1767,AAPL,2026-03-20,220.0,23.3,put,75,1914,0.28842,-0.42924,0.00638,-0.01931,0.83741,-1.15242,1.0,21.468381935784578,23.3
1768,AAPL,2026-03-20,230.0,18.8,call,11,1117,0.2651,0.50094,0.00706,-0.04108,0.85083,0.87698,1.0,21.155751169305745,18.8
1770,AAPL,2026-03-20,240.0,15.0,call,30,1581,0.25885,0.43333,0.00713,-0.0387,0.83892,0.77286,1.0,16.894688369031343,15.0
1772,AAPL,2026-03-20,250.0,11.8,call,199,749,0.25306,0.3675,0.00698,-0.03556,0.80346,0.66625,1.0,13.261170845525314,11.8
1774,AAPL,2026-03-20,260.0,9.1,call,22,1327,0.24925,0.30697,0.00661,-0.03209,0.74918,0.56393,1.0,10.347276435715976,9.1
1776,AAPL,2026-03-20,270.0,6.66,call,12,1792,0.24406,0.24996,0.0061,-0.02802,0.67767,0.46513,1.0,7.839058357760557,6.66
1778,AAPL,2026-03-20,280.0,5.15,call,5,990,0.23964,0.19965,0.00547,-0.02391,0.59645,0.37564,1.0,5.85406765966907,5.15
1780,AAPL,2026-03-20,290.0,3.8,call,1,990,0.23888,0.16039,0.00478,-0.0205,0.51975,0.30403,1.0,4.4819634521082605,3.8
1782,AAPL,2026-03-20,300.0,2.83,call,10,3047,0.23614,0.12501,0.00409,-0.01694,0.43904,0.23885,1.0,3.306182585428079,2.83
1784,AAPL,2026-03-20,310.0,2.12,call,21,645,0.23538,0.09788,0.00344,-0.01404,0.36846,0.18812,1.0,2.4796195545494193,2.12
1786,AAPL,2026-03-20,320.0,1.62,call,0,634,0.23797,0.07925,0.00291,-0.01201,0.31482,0.15279,1.0,1.9604758591030738,1.62
1788,AAPL,2026-03-20,330.0,1.31,call,5,398,0.23629,0.06037,0.00238,-0.0096,0.25528,0.11702,1.0,1.430494295627705,1.31
1790,AAPL,2026-03-20,340.0,0.99,call,3,65,0.23842,0.0484,0.00198,-0.00807,0.21433,0.09407,1.0,1.1224858011203533,0.99
1792,AAPL,2026-03-20,350.0,0.75,call,6,1247,0.2401,0.03856,0.00163,-0.00672,0.17838,0.07513,1.0,0.8749284304957072,0.75
1794,AAPL,2026-03-20,360.0,0.59,call,1,665,0.24269,0.0313,0.00136,-0.00569,0.15032,0.0611,1.0,0.6994668194747797,0.59
1796,AAPL,2026-03-20,370.0,0.47,call,3,35,0.24147,0.02353,0.00108,-0.00444,0.11847,0.0461,1.0,0.5085354641975561,0.511575234934797
1798,AAPL,2026-06-18,5.0,208.58,call,6,8,0.03422,1.0,0.0,-0.00056,0.0,0.0593,1.2465753424657535,210.5421358182263,210.5421358182263
1800,AAPL,2026-06-18,10.0,241.8,call,0,1,0.0334,1.0,0.0,-0.00112,0.0,0.1186,1.2465753424657535,205.84426614328854,205.84426614328854
1804,AAPL,2026-06-18,20.0,194.85,call,0,1,0.03175,1.0,0.0,-0.00225,0.0,0.2372,1.2465753424657535,196.448526793413,196.448526793413
1806,AAPL,2026-06-18,25.0,186.65,call,0,1,0.03092,1.0,0.0,-0.00281,0.0,0.2965,1.2465753424657535,191.75065711847526,191.75065711847526
1812,AAPL,2026-06-18,40.0,174.21,call,2,2,0.02845,1.0,0.0,-0.00449,0.0,0.47439,1.2465753424657535,177.65704809366198,177.65704809366198
1814,AAPL,2026-06-18,45.0,170.1,call,2,3,0.02763,1.0,0.0,-0.00506,0.0,0.53369,1.2465753424657535,172.95917841872424,172.95917841872424
1816,AAPL,2026-06-18,50.0,163.55,call,0,704,0.02681,1.0,0.0,-0.00562,0.0,0.59299,1.2465753424657535,168.26130874378646,163.55
1818,AAPL,2026-06-18,55.0,160.67,call,1,192,0.02598,1.0,0.0,-0.00618,0.0,0.65229,1.2465753424657535,163.5634390688487,160.67
1820,AAPL,2026-06-18,60.0,155.75,call,1,173,0.47683,0.99693,8e-05,-0.00781,0.02223,0.70186,1.2465753424657535,158.97398253154861,155.75
1822,AAPL,2026-06-18,65.0,151.63,call,0,21,0.46967,0.99562,0.00011,-0.00874,0.03055,0.75698,1.2465753424657535,154.32563043930878,154.56221163077225
1824,AAPL,2026-06-18,70.0,145.4,call,2,448,0.02351,1.0,0.0,-0.00787,0.0,0.83019,1.2465753424657535,149.46983004403543,145.4
1826,AAPL,2026-06-18,75.0,141.83,call,0,321,0.02269,1.0,0.0,-0.00843,0.0,0.88949,1.2465753424657535,144.77196036909766,141.83
1828,AAPL,2026-06-18,80.0,137.6,call,35,367,0.40199,0.99412,0.00017,-0.01056,0.03974,0.93052,1.2465753424657535,140.25393299255404,137.6
1830,AAPL,2026-06-18,85.0,136.93,call,0,119,0.02104,1.0,0.0,-0.00955,0.0,1.00809,1.2465753424657535,135.37622101922216,136.93
1832,AAPL,2026-06-18,90.0,129.53,call,0,1674,0.42028,0.98534,0.00037,-0.01373,0.08836,1.02071,1.2465753424657535,131.2171685997892,129.53
1834,AAPL,2026-06-18,95.0,127.05,call,0,224,0.39376,0.98509,0.0004,-0.01409,0.08964,1.07977,1.2465753424657535,126.48524679471075,127.05
1835,AAPL,2026-06-18,95.0,0.97,put,1,141,0.43019,-0.0213,0.0005,-0.00507,0.12154,-0.06875,1.2465753424657535,0.8560339485311674,0.97
1836,AAPL,2026-06-18,100.0,119.15,call,2,2158,0.39482,0.97991,0.00052,-0.01563,0.11569,1.1223,1.2465753424657535,121.99811734725276,119.15
1837,AAPL,2026-06-18,100.0,1.1,put,6,1119,0.41754,-0.02471,0.00058,-0.00554,0.13775,-0.07958,1.2465753424657535,0.9794533235826854,1.1
1838,AAPL,2026-06-18,105.0,147.4,call,0,137,0.39635,0.97354,0.00065,-0.01732,0.14585,1.16081,1.2465753424657535,117.57629717350108,147.4
1839,AAPL,2026-06-18,105.0,1.31,put,3,1472,0.40763,-0.02908,0.00068,-0.00615,0.1578,-0.0936,1.2465753424657535,1.149178043363138,1.31
1840,AAPL,2026-06-18,110.0,108.82,call,0,182,0.38522,0.96933,0.00076,-0.01839,0.16494,1.20681,1.2465753424657535,113.02400831259766,108.82
1842,AAPL,2026-06-18,115.0,107.37,call,0,195,0.37988,0.963,0.00089,-0.0198,0.19244,1.24568,1.2465753424657535,108.58309265639377,107.37
1843,AAPL,2026-06-18,115.0,1.77,put,1,862,0.38934,-0.03974,0.00093,-0.00748,0.20399,-0.12785,1.2465753424657535,1.5673262175010816,1.77
1844,AAPL,2026-06-18,120.0,101.42,call,0,319,0.37028,0.95723,0.00103,-0.02096,0.21653,1.28665,1.2465753424657535,104.09444424342625,101.42
1846,AAPL,2026-06-18,125.0,102.55,call,0,321,0.35214,0.95387,0.00115,-0.02153,0.23015,1.33629,1.2465753424657535,99.4383387277982,102.55
1848,AAPL,2026-06-18,130.0,90.9,call,1,338,0.3494,0.94446,0.00135,-0.02313,0.26679,1.36509,1.2465753424657535,95.13235827252562,90.9
1850,AAPL,2026-06-18,135.0,90.62,call,0,650,0.33065,0.94064,0.0015,-0.02357,0.28114,1.41376,1.2465753424657535,90.45415233512404,90.62
1852,AAPL,2026-06-18,140.0,82.84,call,0,457,0.33263,0.92721,0.00175,-0.02552,0.32927,1.42897,1.2465753424657535,86.35912345306305,82.84
1854,AAPL,2026-06-18,145.0,78.05,call,2,224,0.32653,0.91614,0.00198,-0.02686,0.36659,1.45271,1.2465753424657535,82.09515379373983,78.05
1856,AAPL,2026-06-18,150.0,76.35,call,0,540,0.32653,0.90092,0.00224,-0.02867,0.41486,1.46158,1.2465753424657535,78.11448332562071,76.35
1858,AAPL,2026-06-18,155.0,70.2,call,0,367,0.31998,0.88766,0.00251,-0.02991,0.45431,1.47804,1.2465753424657535,73.9569648102185,70.2
1860,AAPL,2026-06-18,160.0,66.47,call,0,935,0.31495,0.8724,0.00279,-0.03122,0.497,1.48748,1.2465753424657535,69.92431379152958,66.47
1861,AAPL,2026-06-18,160.0,6.52,put,3,7569,0.3305,-0.13539,0.00277,-0.01455,0.51775,-0.44071,1.2465753424657535,5.762422983905083,6.52
1862,AAPL,2026-06-18,165.0,64.65,call,2,380,0.3122,0.85466,0.00307,-0.03265,0.54329,1.48782,1.2465753424657535,66.07885895635917,64.65
1863,AAPL,2026-06-18,165.0,7.37,put,70,4338,0.32577,-0.15209,0.00304,-0.01526,0.56004,-0.49641,1.2465753424657535,6.579333504704156,7.37
1864,AAPL,2026-06-18,170.0,58.8,call,3,1300,0.30687,0.83696,0.00337,-0.03379,0.58621,1.4889,1.2465753424657535,62.18422533587801,58.8
1866,AAPL,2026-06-18,175.0,54.0,call,0,545,0.30351,0.81694,0.00367,-0.03499,0.63111,1.48121,1.2465753424657535,58.484660715995304,54.0
1867,AAPL,2026-06-18,175.0,9.55,put,55,3345,0.31647,-0.18917,0.00359,-0.01642,0.64408,-0.62088,1.2465753424657535,8.460421176429122,9.55
1868,AAPL,2026-06-18,180.0,51.5,call,3,1039,0.30001,0.79573,0.00397,-0.03607,0.67476,1.46916,1.2465753424657535,54.874433906788695,51.5
1869,AAPL,2026-06-18,180.0,10.8,put,7,2324,0.31327,-0.21012,0.00387,-0.01696,0.68612,-0.69249,1.2465753424657535,9.624213174717198,10.8
1870,AAPL,2026-06-18,185.0,48.07,call,3,1018,0.29635,0.77335,0.00427,-0.037,0.71672,1.45279,1.2465753424657535,51.354565688910284,48.07
1871,AAPL,2026-06-18,185.0,12.24,put,199,1439,0.30976,-0.23205,0.00414,-0.01734,0.72623,-0.76777,1.2465753424657535,10.868603172714813,12.24
1872,AAPL,2026-06-18,190.0,45.4,call,4,4624,0.29254,0.74982,0.00457,-0.03778,0.75656,1.43213,1.2465753424657535,47.92786045227987,45.4
1873,AAPL,2026-06-18,190.0,13.45,put,219,3389,0.30656,-0.25513,0.0044,-0.01761,0.76442,-0.84778,1.2465753424657535,12.239153597399962,13.45
1874,AAPL,2026-06-18,195.0,42.75,call,10,1898,0.29056,0.72455,0.00483,-0.03856,0.79475,1.40359,1.2465753424657535,44.74918127717501,42.75
1876,AAPL,2026-06-18,200.0,38.4,call,10,4691,0.28537,0.6992,0.00513,-0.03891,0.82847,1.37656,1.2465753424657535,41.43534469029947,38.4
1878,AAPL,2026-06-18,205.0,36.3,call,1,3192,0.28202,0.6723,0.00538,-0.03923,0.85945,1.34205,1.2465753424657535,38.38093020041232,36.3
1880,AAPL,2026-06-18,210.0,33.4,call,5,4193,0.27851,0.64454,0.00562,-0.03936,0.88642,1.30385,1.2465753424657535,35.43301053436322,33.4
1882,AAPL,2026-06-18,215.0,30.04,call,5,2996,0.27501,0.61598,0.00584,-0.03931,0.90903,1.26193,1.2465753424657535,32.60816956052308,30.04
1884,AAPL,2026-06-18,220.0,27.95,call,2,3557,0.27425,0.58706,0.00597,-0.03931,0.92675,1.21426,1.2465753424657535,30.160193263887706,27.95
1885,AAPL,2026-06-18,220.0,24.65,put,32,2264,0.29361,-0.41043,0.00556,-0.01636,0.92541,-1.41068,1.2465753424657535,23.408072782480005,24.65
1886,AAPL,2026-06-18,225.0,25.12,call,282,2268,0.26891,0.55711,0.00617,-0.03871,0.9397,1.1675,1.2465753424657535,27.418833871896325,25.12
1887,AAPL,2026-06-18,225.0,28.25,put,120,1289,0.29208,-0.43757,0.00567,-0.01562,0.93779,-1.51401,1.2465753424657535,25.754010517321518,28.25
1888,AAPL,2026-06-18,230.0,22.6,call,62,3686,0.26662,0.52736,0.00627,-0.03821,0.94721,1.11608,1.2465753424657535,25.089637225505996,22.6
1889,AAPL,2026-06-18,230.0,30.8,put,1,2584,0.29117,-0.46448,0.00573,-0.01479,0.94568,-1.61903,1.2465753424657535,28.28138410935472,30.8
1890,AAPL,2026-06-18,235.0,21.13,call,8,4474,0.26342,0.49717,0.00636,-0.03743,0.94942,1.06292,1.2465753424657535,22.80404875863003,21.13
1892,AAPL,2026-06-18,240.0,18.5,call,11,3398,0.26068,0.46715,0.00641,-0.03654,0.94622,1.00805,1.2465753424657535,20.69171910983782,18.5
1893,AAPL,2026-06-18,240.0,37.05,put,4,913,0.29269,-0.51578,0.00572,-0.01303,0.9487,-1.83083,1.2465753424657535,34.01814511218906,37.05
1894,AAPL,2026-06-18,245.0,16.49,call,199,794,0.259,0.43801,0.00639,-0.03561,0.93796,0.95266,1.2465753424657535,18.809168657419335,16.49
1896,AAPL,2026-06-18,250.0,14.89,call,27,14163,0.25595,0.40833,0.00638,-0.03437,0.92427,0.89585,1.2465753424657535,16.922165373571048,14.89
1897,AAPL,2026-06-18,250.0,42.72,put,5,1357,0.29559,-0.56331,0.0056,-0.01099,0.93746,-2.03982,1.2465753424657535,40.343260048090315,42.72
1898,AAPL,2026-06-18,255.0,13.36,call,2,1082,0.25291,0.37903,0.00632,-0.033,0.90545,0.83848,1.2465753424657535,15.161493124898143,13.36
1900,AAPL,2026-06-18,260.0,12.2,call,10,2840,0.25138,0.35173,0.0062,-0.03171,0.88309,0.78324,1.2465753424657535,13.662089171707635,12.2
1902,AAPL,2026-06-18,265.0,11.53,call,25,2556,0.24909,0.32453,0.00607,-0.03023,0.85606,0.7277,1.2465753424657535,12.208890910265346,11.53
1904,AAPL,2026-06-18,270.0,9.52,call,9,2049,0.24788,0.29942,0.00589,-0.02882,0.82675,0.67523,1.2465753424657535,10.962138011068255,9.52
1906,AAPL,2026-06-18,275.0,7.86,call,0,1368,0.24528,0.27379,0.0057,-0.02715,0.79238,0.62149,1.2465753424657535,9.70191099366771,7.86
1908,AAPL,2026-06-18,280.0,7.45,call,7,7473,0.24345,0.25012,0.00549,-0.02556,0.75647,0.57098,1.2465753424657535,8.609465686510497,7.45
1910,AAPL,2026-06-18,285.0,6.32,call,0,721,0.24208,0.2282,0.00525,-0.02402,0.71947,0.52354,1.2465753424657535,7.6483344193128175,6.32
1912,AAPL,2026-06-18,290.0,6.2,call,0,2256,0.24132,0.20828,0.00499,-0.02257,0.68257,0.47988,1.2465753424657535,6.819119067758265,6.2
1914,AAPL,2026-06-18,300.0,4.6,call,37,6219,0.23842,0.17039,0.00447,-0.01949,0.60313,0.39616,1.2465753424657535,5.297259292662773,4.6
1916,AAPL,2026-06-18,310.0,3.6,call,11,3036,0.23751,0.13992,0.00394,-0.01686,0.5295,0.3275,1.2465753424657535,4.176962445033286,3.6
1918,AAPL,2026-06-18,320.0,2.77,call,45,3263,0.23675,0.11413,0.00343,-0.01445,0.45944,0.26873,1.2465753424657535,3.2804640507438343,2.77
1920,AAPL,2026-06-18,330.0,2.22,call,10,580,0.23629,0.09273,0.00295,-0.0123,0.39514,0.21951,1.2465753424657535,2.5750525575041507,2.22
1922,AAPL,2026-06-18,340.0,1.73,call,1,7037,0.23629,0.07536,0.00253,-0.01044,0.33811,0.17917,1.2465753424657535,2.029785351039351,1.73
1924,AAPL,2026-06-18,350.0,1.33,call,16,1169,0.23797,0.06253,0.00217,-0.00904,0.2928,0.14909,1.2465753424657535,1.650601636446975,1.33
1926,AAPL,2026-06-18,360.0,1.18,call,2,1285,0.23842,0.05092,0.00184,-0.00765,0.24903,0.12182,1.2465753424657535,1.3109605327191503,1.18
1928,AAPL,2026-06-18,370.0,0.91,call,15,341,0.24041,0.04252,0.00158,-0.00663,0.21549,0.10194,1.2465753424657535,1.0780000053270573,0.91
1930,AAPL,2026-06-18,380.0,0.78,call,0,51,0.24224,0.0355,0.00136,-0.00574,0.18603,0.08527,1.2465753424657535,0.8866074533345847,0.78
1932,AAPL,2026-06-18,390.0,0.58,call,0,435,0.24406,0.02971,0.00116,-0.00497,0.16063,0.0715,1.2465753424657535,0.73180318181101,0.58
1934,AAPL,2026-12-18,5.0,209.12,call,1,3,0.02445,1.0,0.0,-0.00055,0.0,0.08126,1.747945205479452,210.6584404503518,210.6584404503518
1936,AAPL,2026-12-18,10.0,204.55,call,0,1,0.02386,1.0,0.0,-0.0011,0.0,0.16252,1.747945205479452,206.07687540753957,206.07687540753957
1938,AAPL,2026-12-18,15.0,197.69,call,0,2,0.02327,1.0,0.0,-0.00165,0.0,0.24378,1.747945205479452,201.49531036472732,201.49531036472732
1940,AAPL,2026-12-18,20.0,194.91,call,0,5,0.02268,1.0,0.0,-0.0022,0.0,0.32505,1.747945205479452,196.9137453219151,196.9137453219151
1942,AAPL,2026-12-18,25.0,188.87,call,2,2,0.0221,1.0,0.0,-0.00275,0.0,0.40631,1.747945205479452,192.33218027910283,192.33218027910283
1944,AAPL,2026-12-18,30.0,186.0,call,0,12,0.02151,1.0,0.0,-0.0033,0.0,0.48757,1.747945205479452,187.75061523629057,187.75061523629057
1946,AAPL,2026-12-18,35.0,177.71,call,0,2,0.02092,1.0,0.0,-0.00385,0.0,0.56883,1.747945205479452,183.1690501934783,183.1690501934783
1948,AAPL,2026-12-18,40.0,174.62,call,0,7,0.02033,1.0,0.0,-0.0044,0.0,0.65009,1.747945205479452,178.58748515066608,178.58748515066608
1950,AAPL,2026-12-18,45.0,168.68,call,0,56,0.01974,1.0,0.0,-0.00495,0.0,0.73135,1.747945205479452,174.00592010785383,168.68
1952,AAPL,2026-12-18,50.0,166.01,call,6,1982,0.01915,1.0,0.0,-0.0055,0.0,0.81261,1.747945205479452,169.4243550650416,166.01
1954,AAPL,2026-12-18,60.0,158.65,call,0,269,0.01798,1.0,0.0,-0.0066,0.0,0.97514,1.747945205479452,160.26122497941708,158.65
1955,AAPL,2026-12-18,60.0,0.5,put,1,664,0.49025,-0.0084,0.00017,-0.0022,0.06446,-0.03976,1.747945205479452,0.43058809715710344,0.5
1956,AAPL,2026-12-18,70.0,147.8,call,0,2493,0.0168,1.0,0.0,-0.0077,0.0,1.13766,1.747945205479452,151.0980948937926,147.8
1958,AAPL,2026-12-18,80.0,136.35,call,0,424,0.01562,1.0,0.0,-0.0088,0.0,1.30018,1.747945205479452,141.9349648081681,136.35
1960,AAPL,2026-12-18,85.0,165.64,call,0,643,0.30748,0.99589,0.00014,-0.01005,0.0342,1.36391,1.747945205479452,137.45693021339434,165.64
1961,AAPL,2026-12-18,85.0,1.08,put,2,182,0.42196,-0.01985,0.0004,-0.00384,0.13552,-0.09264,1.747945205479452,0.946553495765682,1.08
1962,AAPL,2026-12-18,90.0,130.0,call,0,497,0.01444,1.0,0.0,-0.0099,0.0,1.4627,1.747945205479452,132.7718347225436,130.0
1963,AAPL,2026-12-18,90.0,1.23,put,2,1769,0.41113,-0.02322,0.00047,-0.00424,0.15469,-0.10817,1.747945205479452,1.097443924520812,1.23
1964,AAPL,2026-12-18,95.0,141.14,call,0,90,0.28858,0.99377,0.00022,-0.01138,0.0495,1.5175,1.747945205479452,128.34217115684717,141.14
1965,AAPL,2026-12-18,95.0,1.45,put,3,1967,0.40077,-0.02698,0.00055,-0.00464,0.17545,-0.12551,1.747945205479452,1.2652578209812937,1.45
1966,AAPL,2026-12-18,100.0,121.28,call,5,1755,0.30961,0.98716,0.00038,-0.01288,0.09329,1.56947,1.747945205479452,123.98851258638327,121.28
1967,AAPL,2026-12-18,100.0,1.67,put,131,2603,0.39193,-0.03145,0.00064,-0.00511,0.19926,-0.14622,1.747945205479452,1.471545127184613,1.67
1968,AAPL,2026-12-18,105.0,115.7,call,0,204,0.28248,0.98861,0.00038,-0.01307,0.08407,1.65783,1.747945205479452,119.32044818530923,115.7
1969,AAPL,2026-12-18,105.0,1.89,put,4,2784,0.38476,-0.03679,0.00074,-0.00566,0.2267,-0.1712,1.747945205479452,1.7297288163472224,1.89
1970,AAPL,2026-12-18,110.0,110.2,call,0,591,0.31937,0.97442,0.00066,-0.01552,0.1678,1.67449,1.747945205479452,115.32553998121668,110.2
1971,AAPL,2026-12-18,110.0,2.22,put,4,1637,0.37699,-0.04249,0.00085,-0.00617,0.25486,-0.19773,1.747945205479452,1.999559367950983,2.22
1972,AAPL,2026-12-18,115.0,105.8,call,0,150,0.29544,0.97509,0.0007,-0.0157,0.16411,1.76028,1.747945205479452,110.63402657413913,105.8
1974,AAPL,2026-12-18,120.0,102.5,call,4,1273,0.32638,0.95693,0.001,-0.01845,0.2577,1.75605,1.747945205479452,106.96171545642548,102.5
1975,AAPL,2026-12-18,120.0,2.99,put,1,1457,0.3651,-0.05675,0.00111,-0.00737,0.32115,-0.26493,1.747945205479452,2.7180601553038226,2.99
1976,AAPL,2026-12-18,125.0,98.25,call,4,423,0.32318,0.94881,0.00115,-0.01965,0.29596,1.79992,1.747945205479452,102.74140190604282,98.25
1977,AAPL,2026-12-18,125.0,3.4,put,189,3675,0.3587,-0.06471,0.00125,-0.00793,0.35586,-0.30238,1.747945205479452,3.1164862038333823,3.4
1978,AAPL,2026-12-18,130.0,95.47,call,2,1413,0.31967,0.93991,0.00132,-0.02084,0.33589,1.84006,1.747945205479452,98.56283597501513,95.47
1980,AAPL,2026-12-18,135.0,89.0,call,0,725,0.31708,0.92968,0.00151,-0.02208,0.37949,1.87361,1.747945205479452,94.46900603509683,89.0
1982,AAPL,2026-12-18,140.0,90.81,call,0,685,0.3154,0.91803,0.0017,-0.02336,0.42647,1.89998,1.747945205479452,90.47489617365495,90.81
1983,AAPL,2026-12-18,140.0,5.22,put,6,1253,0.34269,-0.09412,0.00174,-0.00967,0.47278,-0.44219,1.747945205479452,4.669135973954223,5.22
1984,AAPL,2026-12-18,145.0,80.95,call,0,211,0.31312,0.90565,0.00191,-0.02459,0.47363,1.92269,1.747945205479452,86.52999350573991,80.95
1985,AAPL,2026-12-18,145.0,5.93,put,30,925,0.33781,-0.10568,0.00192,-0.01021,0.51452,-0.49754,1.747945205479452,5.302545943599512,5.93
1986,AAPL,2026-12-18,150.0,77.54,call,0,745,0.30854,0.8934,0.00212,-0.02565,0.51775,1.9466,1.747945205479452,82.54701132540514,77.54
1988,AAPL,2026-12-18,155.0,72.8,call,0,300,0.30443,0.87997,0.00233,-0.02669,0.5635,1.96453,1.747945205479452,78.64543379311847,72.8
1990,AAPL,2026-12-18,160.0,71.65,call,4,789,0.30229,0.86454,0.00256,-0.02781,0.61291,1.97171,1.747945205479452,74.92115268704308,71.65
1991,AAPL,2026-12-18,160.0,8.58,put,195,1511,0.32653,-0.14683,0.0025,-0.01179,0.64734,-0.69785,1.747945205479452,7.741246581001086,8.58
